	SRR33467998	SRR33467999	SRR33468000	SRR33468001	SRR33468002	SRR33468003	SRR33468004	SRR33468005	SRR33468006
ENSG00000000003	13.71702	14.1136	14.441672	11.91707	11.26528	13.58404	13.58499	9.95956	11.9893
ENSG00000000005	0	0	0	0	0	0	0	0	0
ENSG00000000419	60.3554159	55.269257	66.230025	61.602385	62.038515	67.50086700222	62.214923	62.243637	57.28128184803
ENSG00000000457	4.670308	3.957211	4.129507	4.730506	3.626812	5.0923	4.242988	4.859318	5.160576
ENSG00000000460	4.863878448	6.71346	4.872829	6.70931298	5.331917	8.37783168089	5.951594	8.991734	6.914189
ENSG00000000938	0	0	0	0	0	0	0	0	0
ENSG00000000971	10.605357250173	8.9112598	8.688791	7.96218411489198	10.8124441	10.836084	8.78951723	7.6748822	8.198532
ENSG00000001036	77.976438	96.6153	81.11101	72.025409	74.673214	76.5302	78.56502	78.5311	87.01428
ENSG00000001084	14.600466	11.068243	10.36308102419	9.69570300914593	13.7212411	13.20844052	16.090145	9.097557	12.583556
ENSG00000001167	22.01869	25.335	30.5225	22.75851	24.00832	24.1888	25.1581	20.82434	24.7605
ENSG00000001460	6.785991	4.692568	5.71372	6.937722	8.537732	8.673137	7.7314843	6.870078	5.951715
ENSG00000001461	16.48712	16.31074	16.579266	18.421197	21.01518	22.45399	13.04246	21.849189	19.357262
ENSG00000001497	28.75416051	27.8899624018064	26.8559630736099	27.035866	25.949822	26.3048847417922	30.0492681	29.545988031	29.4347465727
ENSG00000001561	0.436956	1.05882	1.34645	0.906792	1.17832	0.802207	1.14041	0.738415	0.804826
ENSG00000001617	62.10567	63.23893	70.77147	57.593115	65.05784	70.470256	61.205018	63.3443	58.78184
ENSG00000001626	0.0913541	0.106521	1.281691	0.794823	0.294181	0	0.755874	0.3000459	2.3203062
ENSG00000001629	28.55493	28.914553	20.742768	27.391225	17.654	20.7339281	23.135162	18.52982	23.295130265938
ENSG00000001630	61.39435	60.3691	56.904787	55.69862	59.90879	53.3209	63.780666	60.351536	50.95779
ENSG00000001631	10.9065261083184	12.9987063	12.6859031359709	12.87506213	12.7059435	12.6751377207406	11.9963013842154	10.6919953818661	10.3756631456647
ENSG00000002016	12.845445	13.494585	5.276223	12.545596	11.8012850046588	11.943302	8.77959	8.37782	8.445552
ENSG00000002079	1.510068	2.318194	2.002436	1.833106	1.019597	3.43918	2.67079	0.802794	1.666939
ENSG00000002330	77.15702	70.95185	68.01353	67.03697	80.7313	83.43088	77.33972	85.03604	65.47511
ENSG00000002549	49.29633	61.68342	71.46551	71.28054	63.84642	52.61683	58.62572	62.419504	54.70709
ENSG00000002586	294.538133	281.707246	297.11733568617	305.137969	298.232331	317.673462	312.6077322	317.06272537604	330.76654
ENSG00000002587	0.138634	0.0788472	0.203354	0.0767198	0.315008	1.1764996	0.212953	0.216049	1.118074
ENSG00000002726	0	0	0.270804	0	0	0	0	0	0.227049
ENSG00000002745	0	0	0	0	0	0	0.203735	0.262425	0
ENSG00000002746	0	0	0	0	0	0.0551064	0	0	0
ENSG00000002822	18.52043104	24.9322	22.41274	21.796665	22.63972334	21.465762	23.566741	22.309212	21.569815
ENSG00000002834	279.475316	260.353225	267.232972	269.523369	280.890373	273.961752	276.83987	281.950901	289.429154
ENSG00000002919	24.647557	24.71144897	25.14647	23.549201	30.530663	23.230667	21.999752	28.920229	28.8592647398
ENSG00000002933	0	0.435827	0	0	0	0	0	0	0
ENSG00000003056	118.32961	97.43383	96.58269	96.715019	91.510877	90.42019	93.844407	93.5645	97.142681
ENSG00000003096	9.65172	7.73069	9.83551	9.371021	11.97545	9.53332	10.75538	9.33961	9.092721
ENSG00000003137	1.5249578	0.290588	0.224151	0.390711	0.267178	0.574866	0.205379	0.881907	0.562788
ENSG00000003147	8.93252954	8.8890450349968	9.296062	9.163642	6.189736	6.784832	3.98455	7.68503	5.527518273
ENSG00000003249	12.66341	10.93766	13.7112	13.665695	16.901201	16.328952	13.364828	13.610037	14.150451009
ENSG00000003393	21.2559934417253	17.9515757678542	20.3497500039901	18.2354664994948	20.3432850291822	18.60948769949	16.373673	21.0062371188866	22.489738749195
ENSG00000003400	2.747165	0.610330193607	1.512112	1.1013154	1.841171	1.6446079	1.0281726	1.586052	1.296295
ENSG00000003402	102.403024	115.343685	89.5692602	81.502016	82.747989	86.39767	110.65304	99.015406	96.847719
ENSG00000003436	175.71194	157.87036	185.02472	175.95046	174.235105	189.1505708299	166.7495208	170.30508	181.190769213
ENSG00000003509	14.844082	11.776714	7.416726	10.27646832104	11.338015	12.885288	8.221941	9.36249	11.596188
ENSG00000003756	71.824059	77.062117	59.927309	47.1400231	54.07072	75.853295	45.872754	64.847965178	64.3103366
ENSG00000003987	1.659008	1.021515	1.421605	0.821728	2.486275	0.938377	1.860557	0.643413	2.646215
ENSG00000003989	14.49599	19.989822715624	12.96769	16.18523	12.87151	13.57823	17.73485	17.5076	14.79482
ENSG00000004059	187.75988	215.76947	214.434493	204.033948033162	195.95513	220.312	203.8236	225.055867	208.71879
ENSG00000004139	5.41776	5.56948	5.733298	5.3346	2.881055	6.27698	7.333332	4.94391	2.795939
ENSG00000004142	64.21389	67.1978	75.199400158946	68.95557	74.33777	74.9825	75.52676	69.22008	65.9776
ENSG00000004399	145.83388	158.639785	160.1463	176.6695	150.93514	136.040245	140.46373	134.53563	147.529727
ENSG00000004455	102.74411934	114.2453376	109.5516826	126.56589734	125.043465	126.2597314	116.9997596	118.1092801	124.056898
ENSG00000004468	0.9979129	0.508463	1.786109	2.485058	0.832502	0.608344	0.535171	0.8048265	0.7526455
ENSG00000004478	46.5308	42.88284	47.45126	37.55278	40.89507	35.69127	46.62662	44.87297	47.008144
ENSG00000004487	80.3590979887	93.6609028	93.45776111269	87.627473	87.335496	96.036235668	84.74647417966	86.3698155726713	80.9932859777
ENSG00000004534	35.5593	31.039385	23.485762230162	26.357562	28.031458	21.147364	33.078	29.47508954	36.726244
ENSG00000004660	6.20042	11.122398	9.133582	8.532585	8.154709	6.613372	7.0486898	7.513031	7.534328
ENSG00000004700	53.683624	38.73969	43.01582	41.9699	37.46426	34.70099	37.39458	45.33539	39.28675
ENSG00000004766	13.56253	15.29661	16.1807432687	11.682165990867	18.0379000016296	17.47813	11.847339	9.042052	19.1105700512127
ENSG00000004776	27.1271	27.48739	29.39618	27.8686	29.6014	28.2098	30.45412	33.619251	29.951827
ENSG00000004777	13.132795	10.760069	7.096634	15.856197	19.21168	8.642145556	17.15018233	12.417951	13.11511539
ENSG00000004779	108.188598	114.33256	129.54579	123.050146	127.24548	113.973	114.058	128.248	129.353
ENSG00000004799	1.05234	0.491952	1.357236	0.794128	0.488549	1.298537	1.009461	1.12016	1.641881
ENSG00000004809	0.426744	0	0	0.368446	0	0	0.203793	0.174032	0
ENSG00000004838	0	0.352315	0	0.659114	0	0.986406	0.365418	0.714596770107	0.313947
ENSG00000004846	0	0.139238	0.0553071	0	0	0.136215	0	0	0
ENSG00000004848	0	0	0	0	0	0	0	0	0
ENSG00000004864	30.91887	29.441607	31.26867	34.55246	28.54174	38.08034	25.448607	26.507237	28.59617
ENSG00000004866	16.330420144408	16.87969534	20.976929532361	16.9128165	16.924934	16.26023963361	12.601144	13.53794066	11.198538
ENSG00000004897	73.73368	84.108493	71.89645	63.291324338229	69.19573	81.1189501216	57.122341	67.58589	70.07044402
ENSG00000004939	0	0	0	0	0.0756658	0.075258	0	0	0
ENSG00000004948	0	0	0	0	0	0	0	0	0
ENSG00000004961	31.22946	28.87246	35.65699	39.36562	39.5778	35.530654	33.6664	35.40107	29.06377
ENSG00000004975	32.06132559	31.621101	33.889329	37.855689	32.841746	31.697495303343	34.866851	31.987219	30.673243668
ENSG00000005001	0	0	0	0.59916	0	0.00104725	0.504968	0.927771	0
ENSG00000005007	47.979167	49.541388	51.9394719149	48.030281	53.77572338051	56.7102	44.798064901	50.534612039772	48.493179
ENSG00000005020	34.10562	23.094	24.5717059	25.5676	27.73098	26.80868	27.918026348514	33.7297	24.8307097
ENSG00000005022	248.44768	225.60172	241.59996	231.22687	239.70898	231.40519	234.078	247.19849	259.37762
ENSG00000005059	30.31	34.872615	40.18144	44.1249	41.62882	34.055921	43.96697	42.389433	35.0504
ENSG00000005073	23.05044	19.471553	19.74463	17.10216643	22.36287	23.2947	16.03373	20.2114	16.03123
ENSG00000005075	62.498	61.4007	66.7227	57.0574	63.2193	68.0471	70.3849	70.0923	60.1295
ENSG00000005100	19.165962797	20.286905	17.0031	18.532592	17.44308	19.32321	17.644434	18.472508	15.221219
ENSG00000005102	0.132641	0	0	0	0	0.303755	0	0	0
ENSG00000005108	0.0306509	0.195966	0.1993877	0.203547	0.104506	0.2681918	0.0847761	0.143221	0.8237786
ENSG00000005156	35.11148	15.669014	14.3740477	13.646663	12.6180962	14.266171	15.588606	15.478322	14.484953
ENSG00000005175	27.70683	21.738	32.288158	21.57685	21.90857	23.15273	26.86205	24.995893	22.70397
ENSG00000005187	0.780287	2.188739	5.169788	0.89423	5.397801	0.62079	0.354144	0.327355	2.495999
ENSG00000005189	4.28219	2.912079	1.9818412341	2.6165022	3.045262	5.60251	3.8551078	3.23025	1.698647
ENSG00000005194	59.95804	55.842837	60.8252	61.369883	62.032678	57.030436	58.371794151177	68.803646	65.61289
ENSG00000005206	57.139027	65.9403	55.06936	53.8629484	67.39636	59.89893	52.305448	56.76572	75.90657
ENSG00000005238	42.70424115	46.215252	41.8338802	45.3022077	43.407765	46.0413682	49.981586	43.331448	46.701044
ENSG00000005243	28.65186	34.984039	34.42263	33.905837	35.15929	39.63066	28.981752	23.467614	31.53843
ENSG00000005249	3.44843	4.466887	5.7234503	5.6346809	4.8479907766	4.49748	4.026666	4.73382	4.433993
ENSG00000005302	27.5704222	20.62997983665	22.217161	19.4511090073842	21.6990782	20.5500381364	21.1458101010346	22.949427	18.7774481017814
ENSG00000005339	28.369957	29.210468	19.612244	21.1272772	20.906303	20.1229514	17.39007	24.153677	18.69834
ENSG00000005379	0.571095	2.9405494	0.659766	2.426161	4.6912424	0.891748	0.786201	1.042503	1.761576
ENSG00000005381	0	0.146552	0	0.140958	0.43286	0	0.156101	0	0
ENSG00000005421	0	0	0	0	0	0	0	0	0
ENSG00000005436	14.582774	13.310754	15.887121	16.9898	11.04582928289	7.9962569	11.854487	12.295051	11.145049
ENSG00000005448	44.076354	37.1381	38.87469	41.585874	36.996497	36.844624	35.784624	42.168954	42.187928
ENSG00000005469	5.96008	5.118867	6.85357	8.68213	8.55624	6.748457	7.184795	6.590230237214	8.126913
ENSG00000005471	4.991204	3.1429301	4.06876921	4.784041	3.92005	2.545825	3.908399	3.6668	4.02689
ENSG00000005483	17.235986	20.2402224037	19.303435	17.44684	14.80557	21.64356	20.581326	19.414404	14.47563504
ENSG00000005486	63.694795	69.15475	70.64832313036	56.8814189	60.437103501	57.43031545575	64.732770740003	53.8328768	56.52496
ENSG00000005513	0.113157	0.291421	0.0722471	0.187862	0.0962725	0.191431	0.104145	0.329172	0.250364
ENSG00000005700	13.37871	13.322384	11.4879028258806	12.675904	11.894176	10.2430379592301	11.65316158204	11.26104328454	11.404763
ENSG00000005801	12.312800153427	16.685895915948	12.60703592761	14.92811	14.044457	15.512144873134	12.036384	19.46212202	19.086529
ENSG00000005810	19.1276120014353	12.6435100013076	16.065370459	13.5392470002931	8.32233350119186	14.639165015179	9.85448844941545	8.33385817822387	8.380293
ENSG00000005812	32.21936	25.606927	29.26356	28.152239	27.30138	32.36659	27.296006	33.791717	29.936705
ENSG00000005844	0.278947	0.187623	0.0775713	0.9965098	0.037432	0.0373903	0	0.068551	0.0972786
ENSG00000005882	27.1669336	22.84051	27.765119	25.429182	31.782732	38.99569	26.29254	22.09795	26.96140161
ENSG00000005884	650.794386	684.490694	699.495754	652.665803	671.544364	680.508878	661.091433	668.370255	659.108892
ENSG00000005889	12.478326111	18.294123469241	21.6720300064456	20.132454	14.3979100154873	24.1905024814876	24.8677582724	17.5199980025291	20.480911
ENSG00000005893	108.13061	110.19938	104.33366	103.51875	108.46443	106.60476	109.69265	114.39967	105.05023
ENSG00000005961	0	0.116837	0.359103	0	0.30093	0.114767	0.249873	0.212337	0.200442
ENSG00000005981	0.272031	0.233038	0.718718	0.451625	1.00343	0.15355	0.0834948	0.212309	0.401023
ENSG00000006007	59.6909	62.29972	72.2206	78.65072	76.95007	66.10117	67.94009	68.2731	73.919391
ENSG00000006015	89.50769	85.475581	94.810599	94.221522	87.23873	100.38923	103.795679	88.064558	107.777664
ENSG00000006016	5.8438876	6.64523	8.22301	4.54953	4.448328	5.804099	4.772403	5.330901	4.835875
ENSG00000006025	14.604827	12.957885	10.687254	11.589577	12.585692	10.905157	14.16296	12.08164	18.059553
ENSG00000006042	100.32576	88.98497	90.33915	91.666289	97.957594	93.43335	86.09803	94.946825	88.49917
ENSG00000006047	0	0	0	0	0	0	0.281009	0.0648525	0
ENSG00000006059	0	0	0	0	0	0	0	0	0
ENSG00000006062	8.18439	6.79374	7.794941	7.172921	8.4007	6.29099919	6.889594	8.877036	7.247883
ENSG00000006071	0.700831	0.3112966	0.217613	0.614989	0	0.31858	0.113619	0.385933	0.637632
ENSG00000006116	0	0	0	0	0	0	0	0	0
ENSG00000006118	177.48383	237.263912	180.006858	166.671346	180.627602	183.84922	223.83168	193.29077	206.6508
ENSG00000006125	177.62396281	179.12710459244	175.13853	176.03549	183.118874	179.829854469417	173.03188	178.5508	167.811335
ENSG00000006128	0	0	0	0	0	0	0	0	0
ENSG00000006194	11.426576	14.353826	14.619953	12.003077	15.417215816	16.350976	14.275427	13.684214	16.273274
ENSG00000006210	3.720675	4.1807405	3.91116	2.69521	2.60866	2.41507	3.5031	2.80665	2.1111953
ENSG00000006282	45.449767	44.24404206	42.27511	54.580748	42.065775	41.980502	42.224689	42.556324	45.980634
ENSG00000006283	0.0420127	0	0	0	0	0.0356462	0.040605	0	0
ENSG00000006327	477.76891	554.670882	546.18064	550.47963	582.20759	542.39017	588.99745	636.000434	551.86077
ENSG00000006377	0	0	0	0	0	0	0.144497	0	0
ENSG00000006432	9.75921	9.79539	8.230186	8.129909	8.855652	8.206214	9.818082	9.09673	7.322851
ENSG00000006451	85.99838	86.75561	90.578191	91.36983	84.00306	84.82809	76.855708	79.79241	78.81661
ENSG00000006453	21.4919	20.30302	22.983974	19.53189	24.53186	24.68682	21.29649	19.78713	22.78158
ENSG00000006459	0.9603487459	0.970049	1.227198	1.06291	0.950845	2.238485	1.651764	2.20089	1.186865
ENSG00000006468	12.082335	10.1063949	7.759380258	10.161259	8.858812	10.669542	16.580874308676	8.254462	15.941932
ENSG00000006530	19.561002450184	27.7394757562	24.5685974066	20.2503650844442	22.2700118543	29.115907	18.254060082	23.205875	21.616364
ENSG00000006534	13.523011	16.912877	16.134337	21.6660292	16.244831	15.981696	16.113438	18.326308	14.653445
ENSG00000006555	0	0	0.0896605	0	0	0	0	0	0
ENSG00000006576	15.017221	17.23698	13.602425	13.650351	13.66929	14.64379	17.62216	14.317581	13.159891
ENSG00000006606	3.16851	1.56154	1.43216	5.26452	1.30697	2.5263	1.41576	1.30012	2.41342
ENSG00000006607	35.385121	38.205622	28.12718	27.697823	32.681581	32.17205	30.313906	30.3575223	31.9461334
ENSG00000006611	0	0	0	0	0	0	0	0	0
ENSG00000006625	43.00804	31.775982	32.466329	39.636941	36.45122	37.14745	36.49059	38.043606	32.73574
ENSG00000006634	13.33534	17.701745	14.774101	15.4541652	23.662806	26.0618	10.10771	16.81995	18.6711
ENSG00000006638	2.69016	3.23783	4.843	3.4877	2.97567	5.48978	3.74795	5.33078	4.44556
ENSG00000006652	24.9836	37.75213923712	30.4862110025421	33.79884453101	25.328553684	22.6074660076433	27.9695700175352	32.664212285	27.31959150468
ENSG00000006659	0.639418	0	0	0	0	0.528903	0	0	0.477921
ENSG00000006695	11.82736	13.046447	11.4796358	11.431597	11.274403	10.976391	8.85899804	10.632784	10.371614
ENSG00000006704	16.120339	11.91791	13.596904	14.932013	14.164633	13.773253	17.444298	14.428433757	15.925616
ENSG00000006712	47.48989	47.92536	49.34587	53.23316	46.761054	46.94941	47.8278900515854	50.736432	51.62549
ENSG00000006715	54.87725	34.8001826	47.07785	36.79456	36.213462	39.367176	34.32084	54.109624	37.22904
ENSG00000006740	1.0509000256296	1.0612011	2.201095	1.50553600424941	1.2459818109147	2.0063081	1.9533527107326	4.2355284	2.518771
ENSG00000006744	91.890278	58.275745302	65.338585	73.5360940019823	84.419357	71.80211	71.3975857	60.859277	74.14644925996
ENSG00000006747	0.27742771	1.104117	0.745646	0.332254	0.6995883	0.685698	0.187078	0.6702457	0.511849
ENSG00000006756	25.677	25.75281	25.93901	20.879139	20.08523	20.377135	25.19587	27.74556	20.316196
ENSG00000006757	12.67004	10.11744	16.7519	9.94902	22.056746	17.50492	21.436933	17.616837	15.63749
ENSG00000006788	0	0	0	0	0	0	0	0	0
ENSG00000006831	19.649394	18.525365	19.1422	16.353162	19.70882	18.33317	16.569	19.390095	18.259059
ENSG00000006837	2.04692	2.334797	1.000217	2.549022	5.5669550504356	4.356205	1.395525	2.521854	1.028291
ENSG00000007001	0	0	0	0.12229	0.125242	0	0	0.116790018244	0
ENSG00000007038	0	0	0.472506	0	0	0.742066	0	0	0
ENSG00000007047	30.01716	30.224804	30.734053	26.9924779	25.450478	30.6209	32.02137	30.349983	30.857995
ENSG00000007062	1.463724	0.209486	0.47656036	1.089952081	0.70481	0.854119	0.597469	1.046193	0.43986737
ENSG00000007080	176.48312	163.81333	174.53272	177.20241	173.39055	179.746245	196.0945	200.43734	185.14078
ENSG00000007129	2.843135	3.57992	0.812544	0.873118	0	0	0.142311	0.737386	0
ENSG00000007168	88.6130266	100.588374	96.6020868916	99.57045759306	103.21475562454	84.3913849	78.951407	95.531692	84.0061880008152
ENSG00000007171	0.132683	0.113406	0	0.05507	0.0728165	0	0.112229	0	0
ENSG00000007174	0	0	0	0	0	0	0	0	0
ENSG00000007202	69.281967568	75.97944	65.568511	69.225981	65.355746	69.200224	64.589051	66.965811	67.83654
ENSG00000007216	0	0	0	0	0	0	0	0	0
ENSG00000007237	10.257166	7.78106	7.845022	6.196393	7.338518	7.524859	8.73961007	4.9960399	5.61255
ENSG00000007255	25.15926	24.63943	20.99716	29.55208	29.4508	27.32161	23.70932	34.00408	17.84561
ENSG00000007264	0.730363	0.168689	0.650408	0	0	0	0.551458	0	0
ENSG00000007306	0	0	0	0	0	0	0	0	0.111812
ENSG00000007312	0	0	0.318611	0	0	0	0	0	0
ENSG00000007314	0	0	0	0	0	0	0	0	0
ENSG00000007341	17.732195	20.89176643654	17.09185	22.993704	15.576178	10.8674308486	17.324382	20.221197	12.611421
ENSG00000007350	0	0	0	0	0	0	0	0	0
ENSG00000007372	0.2241009	0	0	0	0	0.084156	0	0	0
ENSG00000007376	25.724203	31.77743	26.768819	29.865133	33.53969	34.92944	32.4111800095924	27.933928	28.94857
ENSG00000007384	50.594715	62.2194025	45.50959	54.10015	48.4559	54.350787	61.406701	44.764578	56.6258
ENSG00000007392	50.152528	45.724876	48.645843	41.995776	33.730223398	38.3571070832705	43.63262925706	41.839271	59.30675603875
ENSG00000007402	0.241487	0.372723186	0.580086	0.117346	0.120194	0	0.130029	0.62018	0.3134344
ENSG00000007516	0.6028386	1.54897500160861	1.715559	1.279305	1.331583408	2.20582929315	1.360686	1.751017	2.864070731
ENSG00000007520	108.09332	114.62618	113.24651	115.15987	119.37045	122.2613	113.63323	123.76193	123.9807
ENSG00000007541	36.618313	47.825472	48.90067055923	46.369061	37.354638	42.420672	47.905531	48.1506057	43.01495
ENSG00000007545	13.73952	14.1512	17.451952	10.289228	8.20554	12.36628	10.81143	17.074967	12.470337
ENSG00000007866	37.23049	41.19326	40.00168	36.093074	35.9461	41.97968	37.06239	37.55131	34.2291
ENSG00000007908	4.41923	13.853	10.3521	7.65149	3.68672	5.17005772	15.8706	15.3814	5.92808
ENSG00000007923	52.38391673548	50.384722	49.8526082	49.327615	46.028043	48.195579	46.5282850163344	52.480763	50.788393
ENSG00000007933	0.57726	0.673879	0	0.496156	1.56578	0.525795	0.904776	0.458357	0
ENSG00000007944	1.82022	2.83234	3.00689	2.172	3.00042	2.50189	3.03636	2.04382	3.35614
ENSG00000007952	0.14849	0.127895	0.130904	0.246521	0	0	0.136563	0.116132	0.438447
ENSG00000007968	0.194064	0.110508	0.199205	0.268435	0.439838	0.468616	0.268211	0.201657	0.255799
ENSG00000008018	313.63872	288.09346	305.738628	340.307606	313.690649	319.803679	299.00804	333.09811	319.634304
ENSG00000008056	1.2082	1.319650165376	4.409448720532	0.5874020387123	1.188205	1.1673743	1.01096	1.694615	0.578249
ENSG00000008083	12.18295	12.11438	11.42337	15.69131	10.4610948	14.1402	11.57228	15.66586	11.75108
ENSG00000008086	3.4237330023	2.93609	2.358046	3.710775	2.200886	3.544904	3.601701	3.48264822	2.819928
ENSG00000008118	0	0	0	0.121113	0	0	0	0.114098	0.107694
ENSG00000008128	36.472686	30.351	23.602593	28.23103621	28.3225183142	31.102027	30.10444	26.155157	31.040719
ENSG00000008130	74.702634	71.59669	63.366445	59.303856	63.900747	62.547023	68.165375	65.311335	64.42546
ENSG00000008196	0	0	0	0	0	0	0	0	0
ENSG00000008197	0	0	0	0	0	0	0	0	0
ENSG00000008226	0	0.4125748	0	0	0	0	0	0	0
ENSG00000008256	33.5269	27.34546	23.704695	31.2095	30.14497	30.799784	30.53578	33.587216	23.973987
ENSG00000008277	0.862666	0.283261	2.2996114	0.145769	0.3356093	0.271164	0.321024	0.940099	0.528631
ENSG00000008282	66.93135	70.072582	73.70739	68.794361	62.26377	68.340782	63.70217	68.00925	65.061408
ENSG00000008283	8.75524889048	10.94038	10.41681	9.01669	7.29008	18.89555	14.13925	14.25109	9.273516
ENSG00000008294	47.236331	51.794883	42.057853	40.826678890634	41.030437	39.59118	44.327909	48.524352	39.024625
ENSG00000008300	2.332927	1.414009	0.9874216	0.974123	1.048456	1.44385	1.091699	0.531267	0.78325
ENSG00000008311	11.296877	10.3424115021681	8.72971	9.69774031158	7.5104170748	11.2925008	9.8207121629	11.1035751377	9.71875828
ENSG00000008323	1.232103	0.601935	0.529371	0.375252	0	0	1.199538	1.257593	0.708928
ENSG00000008324	21.74895	19.3018	20.52341	16.0877	17.7714	18.5961	18.24471	14.981191	21.88561
ENSG00000008382	14.04622	19.190803	18.916694	20.4964	20.979533	21.746389	21.439526	19.31894094	12.980708
ENSG00000008394	99.170409	92.487275	90.41379	96.037698	101.688248	82.229926	82.577527	90.815596	80.690648
ENSG00000008405	23.560665	32.04111	25.57366	26.125493	31.07442	22.087338	26.5593	28.533444	22.10344
ENSG00000008438	0.735403	0.670281	0.654976	0	0	0.605907	0.668184	0	0.551027
ENSG00000008441	29.10199	17.82759	20.04855	23.9553323	16.42941	14.07801	18.80131458548	18.1711400532325	15.36406
ENSG00000008513	23.270332	22.209711	23.6613	19.670749	17.805772	16.957628	19.750567	19.778379	19.025933
ENSG00000008516	3.476586	1.858662	1.674542	1.558593	4.4991	1.20639694	3.93335	0.899718	0.96608
ENSG00000008517	214.062151	243.473162	210.072041	252.91647	216.385147	227.140681	258.434902	233.959394	242.810576
ENSG00000008710	69.250529	77.120412	69.854213	71.31238941	50.94593	62.36226	78.865507	64.24669209171	82.769526
ENSG00000008735	0.351893	0.357784	0.516222	0.632897	0.549558	0.456257000566897	0.594438	0.699237	0.518332
ENSG00000008838	54.937587	68.68693	63.215523	72.9465	58.9749790012679	49.410256	65.9679229	59.373014	63.93280573116
ENSG00000008853	12.598478	8.529621	8.937047	8.23249000209765	11.57952	12.527069	10.83456	8.65492	10.979628
ENSG00000008869	7.881867	9.44133	9.681277	7.771679	8.294894	7.359666	8.38788	7.80022	7.499033
ENSG00000008952	82.457767	84.01955	76.18412	75.576279	78.682868	73.616476	67.611662	75.0541450212336	86.08175
ENSG00000008988	2186.22519600113	2239.023479	2217.49586303425	2278.1960682	2278.5966014	2096.132	2150.271528	2183.2526029745	2202.750853
ENSG00000009307	276.03442423	285.61581096	276.901643702092	261.57325525162	299.983850897882	312.188564767878	323.132067302165	265.9892699	300.1860069
ENSG00000009335	62.394407	64.951572	62.847138	64.936809	64.303292	58.119639	59.880308	59.854143	58.824103
ENSG00000009413	8.6170146031	4.61918883780684	5.468267	5.841380163814	3.1386887	11.8556279	8.7626870496839	5.190846	4.9384156
ENSG00000009694	0	0	0	0	0	0	0	0.0196604	0
ENSG00000009709	0	0	0	0	0	0	0	0	0
ENSG00000009724	0.679995	1.740477	0.714535	1.062437	0.784194	1.762179	0.770198	1.762239	0.92811
ENSG00000009765	0.0439573	0	0	0.036489	0	0.058791	0	0.0296922	0
ENSG00000009780	12.265778	8.60777	7.0176	6.84239123	7.157776	4.420972	13.85693	6.716392	5.643451411339
ENSG00000009790	0	0.180344	0.334679	0	0.0894498	0	0	0	0.0775102
ENSG00000009830	26.018697706924	28.39270025802	24.643382173182	30.843423077384	27.5059110020004	27.23945233902	30.0486342	25.462126932792	34.480921733554
ENSG00000009844	45.84335	47.51271	49.611003	41.756503	44.8984	44.204981	36.070459	43.93033	41.532428
ENSG00000009950	0	0	0	0	0.164191	0	0	0	0
ENSG00000009954	42.2208	41.214545	43.817242	38.3823	39.0379	42.425291	39.754884	37.9437	36.7671
ENSG00000010017	31.2153	27.8387	30.48995	26.4215	32.16144	28.5816	27.78497	31.28567	28.17607
ENSG00000010030	1.037907	1.160753	2.135194	1.83604	0	0.230684	0.465433	0.95866024085	0.375405
ENSG00000010072	9.27084172	12.47794	8.650094	13.544082	13.77228	13.464329	9.09038	12.500322	8.452904
ENSG00000010165	28.65112	26.73922	23.962475	23.923723	27.71975	24.21046	27.83288	21.016456	27.432561
ENSG00000010219	23.952326	41.020445	23.97585	44.46302	44.6542	31.38541	28.70731	30.437986	23.708671
ENSG00000010244	147.49807	162.971139	158.0542	154.495535	132.712946	150.479184	140.080593	139.39541	142.3672
ENSG00000010256	246.26352	222.80938	202.380877	201.047003	221.70685	229.988393	216.1826	220.3246079	211.14913
ENSG00000010270	66.226168	67.338837	58.148003	59.981848	65.232799	60.065224	51.919406	58.002437	56.482346
ENSG00000010278	346.107872	329.242314	377.9477547	374.923621	371.461801712668	369.587137	365.336225	369.199994	353.074275
ENSG00000010282	0	0	0	0	0	0	0	0	0
ENSG00000010292	46.3316	41.04977	40.63236	39.86585	46.727346	47.27438	38.86652	41.8359	46.656505
ENSG00000010295	20.310343	22.344768	21.76354	20.982116157304	20.762244	26.819043	22.807758	20.015753	22.235928
ENSG00000010310	3.4276132	1.120274	3.059457	1.131185	2.170984	0.704063	2.26738	0.878332	1.785922
ENSG00000010318	4.145633	2.839836	5.278687	5.278401	3.33142	6.913496	2.652459	3.807259	3.826699
ENSG00000010319	3.88974	4.34048	2.960034	2.940429	4.68063	2.767525	2.67147	1.57766	1.78844
ENSG00000010322	60.52621229	74.09497990248	81.174489629	55.68531	57.67535546332	61.13254763	59.88987937	71.573714152	66.8952900015834
ENSG00000010327	15.466629	18.297593	12.04675	15.255575	13.976641	16.373475	15.465786	12.873874	13.530935
ENSG00000010361	9.24833197	9.565424	6.06126	10.676934	8.703995	12.15493832	9.40512282384	9.647926	14.547641
ENSG00000010379	1.44931	0.328559	0.729676	0	3.0635	0	1.00668	0	0
ENSG00000010404	60.78265	66.618509	58.625154	55.27158	60.9351	56.133128	57.39849	62.8034	62.07859
ENSG00000010438	19.10452	16.061754	20.3234	25.315811	24.215115	30.07222	25.83751	23.81141	22.964549
ENSG00000010539	7.040936	6.823832	6.3572973	6.603246	6.273109	7.657112706	4.605984	7.173025	7.084831287367
ENSG00000010610	0.229414	0	0.152364	1.2990079	0.146784	0.857221	0	0.321798	0
